1343228010,103750650,1709133328161,虎扑JR1039652545,9小时前,云南,老婆,10
1343091848,108045080,1709123322529,陆晓涵,12小时前,云南,喜欢,10
1341791949,108540021,1709082635183,poiyipoiyi,23小时前,广西,目前人物形象塑造的最完美的角色,10
1341947618,108538026,1709080151127,云澈本人,02-28,黑龙江,水龙水龙别哭啦,10
1341636057,105137041,1709038726414,虎扑JR2030318786,02-27,浙江,。,10
1341541736,108534000,1709033415341,虎扑JR0114039924,02-27,江西,。,8
1341144277,108503365,1709020028954,Em1ys,02-27,河南,伟大，无需多言！,10
1340711467,108527259,1709000723627,虎扑JR1776226648,02-27,辽宁,“水龙水龙别哭了”,10
1340747131,108527227,1709000469619,虎扑JR1425347488,02-27,江苏,人？神！,10
1340929960,108526432,1708997515081,我爱的是坎瑞亚这个国家,02-27,辽宁,啊，啊，第一位水系小姐姐，我有的第一位水系小姐姐啊啊啊,10
1340263838,108524182,1708966745573,虎扑JR1481615111,02-27,山东,听说你是被霸凌的小女孩,10
1340147600,108519032,1708948075703,虎扑JR1538642216,02-26,安徽,？？？芙卡洛斯怎么了？,10
1340083612,92816356,1708947763104,EdithFinch02,02-26,,我给芙宁娜打了5星，至于为什么这边1星，因为我恶心这个名字所代表的某位,2
1340180408,108519032,1708947625711,虎扑JR1538642216,02-26,安徽,伞厨为什么逆天你都不知道，说啥呢？,10
1340091384,108519032,1708947541289,虎扑JR1538642216,02-26,安徽,然后你1星,10
1340209720,108519032,1708947518756,虎扑JR1538642216,02-26,安徽,真傻啊！芙卡洛斯,10
1339429572,108516468,1708935265675,虎扑JR2016971471,02-26,甘肃,成功在剧情里做到了一个国家英雄的事。,10
1338866567,107959775,1708914252946,虎扑JR0917554659,02-26,山东,我爱芙芙！,10
1338692286,95444366,1708912252981,MelodyQAQ丶,02-26,浙江,凡人之躯，比肩神明,10
1338314113,108500593,1708876992828,虎扑JR1056489779,02-26,山东,水龙水龙别哭了,10
1337723313,108496297,1708852407937,虎扑JR0899047155,02-25,江西,你辛苦了,10
1336649172,106388444,1708824544843,虎扑JR1910001209,02-25,江苏,。,2
1336571026,108484434,1708819522063,虎扑JR0948676381,02-25,江苏,谁在给老婆刷低分啊,10
1336446269,103829549,1708800893310,虎扑JR2052311479,02-25,湖南,大爱,10
1336505308,99683836,1708797819142,虎扑JR1856294861,02-25,四川,唉,10
1336157769,108479633,1708790264695,虎扑JR1170881556,02-24,山东,芙芙真的很好扮演了500年为了所有的人民抗下了一切[大哭],10
1335880564,108472892,1708779376641,虎扑JR0334208565,02-24,河北,完美,10
1335880029,107780181,1708779016874,虎扑JR0943125078,02-24,四川,她配得上 水神 这个称号,10
1335553826,108467418,1708770445094,虎扑JR1106270151,02-24,广东,真神！,10
1335500552,108466848,1708769028955,虎扑JR0779523810,02-24,广西,一直以来辛苦你了芙芙500年。真不知道你是怎么扛下来的,10
1334599004,108460604,1708755559962,潮信起wsw,02-24,浙江,塑造满分,10
1334317886,108458118,1708747991796,虎扑JR1826968493,02-24,吉林,对不起，我之前不应该笑你的[祈祷],10
1333833896,100941544,1708710728126,虎扑JR0368942079,02-24,湖南,完美的神,10
1333769090,106539002,1708698307761,虎扑JR1771332716,02-23,河北,打四星是因为水神死刑（四星）,8
1333327669,108442245,1708694743682,虎扑JR2121565621,02-23,山东,芙芙，唯一真神！！,10
1333460934,108431294,1708689149269,虎扑JR2061886041,02-23,山西,她是真神[大哭][大哭][大哭][大哭],10
1333321481,108441841,1708685675335,虎扑JR1051680195,02-23,河北,正宫,10
1333458271,108441471,1708685407547,宫水梓,02-23,浙江,好美啊啊啊Ｏ(≧口≦)Ｏ,10
1332589335,108431567,1708672036115,虎扑JR0778384327,02-23,山东,芙芙我哭,10
1332605183,28336383,1708670773128,没有睡醒的人,02-23,福建,芙芙满昏,10
1332672656,108434304,1708666329480,虎扑JR0848267600,02-23,安徽,芙门永存！,8
1331850874,108418906,1708654903277,虎扑JR0236569593,02-23,江西,okl,10
1332051187,107612067,1708653977818,虎扑JR1484491914,02-23,江苏,我直接就是安排上角色+专武，别问为什么，即使她是一个普通人，但是她配得上,10
1331757384,108427120,1708632934846,虎扑JR0003951687,02-23,山东,水龙，水龙，别哭啦！,10
1331604030,108426134,1708624825423,肆野N,02-23,安徽,挺好,10
1330911878,108415550,1708597763122,潘塔罗涅,02-22,陕西,我第一个连金的角色！,10
1330734041,108414113,1708594632037,绘花,02-22,河南,不错,10
1330334625,108409873,1708581730287,虎扑JR0595287509,02-22,河南,心疼芙芙,10
1330282594,93155810,1708580546323,虎扑JR1619759042,02-22,山东,我爱你,10
1330332468,108409108,1708579752133,虎扑JR1924245637,02-22,山东,500年他是怎么熬过去的？,10
1330170158,108405782,1708571481722,ENFDHV,02-22,四川,芙卡洛斯真的是一位伟大的神明,10
1329900351,108404191,1708565793487,高兴同学想评分,02-22,辽宁,呜呜呜呜呜我的芙芙你辛苦了,10
1329926474,103018194,1708564439635,虎扑JR2035405242,02-22,河北,我爱芙,10
1329809937,108401585,1708537541552,虎扑JR0699341549,02-22,北京,我老婆,10
1329738452,108400780,1708534683826,虎扑JR1516951469,02-22,安徽,主人啊,10
1329515751,108394967,1708521951295,虎扑JR1787538694,02-21,河北,我芙伟大 无需多言,10
1329546000,108393592,1708518308214,虎扑JR0981701261,02-21,湖南,芙门,10
1329305831,103500447,1708513477914,虎扑JR1751250101,02-21,广东,头像证明一切,10
1329049006,108390110,1708510513967,虎扑JR1558693174,02-21,河北,可爱,10
1328853307,108386587,1708501507491,虎扑JR1126472838,02-21,山东,罪人宣布我,2
1328546853,108382709,1708491690506,虎扑JR1913076341,02-21,河南,芙厨已超越☂️厨，可长点心吧,6
1328554623,100630919,1708491354264,虎扑JR0452972370,02-21,浙江,无敌,10
1328507379,108017027,1708485921557,虎扑JR1419044226,02-21,辽宁,芙芙，你是我的神,10
1328413082,74138914,1708481657655,虎扑JR0600077926,02-21,浙江,卖惨第一名,2
1328449458,108378378,1708477228165,虎扑JR1254380356,02-21,江西,必须满分[你再骂],10
1328207090,108374194,1708446527168,口芙溶液,02-21,安徽,永世流传，不休独舞，神爱世人，芙门永存！,10
1328204436,108372876,1708443611442,虎扑JR0496661637,02-20,山西,可爱捏,10
1328103016,108370672,1708439336004,虎扑JR0036006654,02-20,,可怜呐,10
1327974566,108369190,1708436789576,虎扑JR0466312580,02-20,甘肃,人不爱你，你爱众人,10
1328021548,108368732,1708435721228,虎扑JR0417353272,02-20,云南,无需多言，她被刀的那一刻，我的心都碎了，不给他个9.9都对不起她,6
