1343078705,108363513,1709120977689,虎扑JR0413656310,12小时前,江苏,[鼓掌][鼓掌][鼓掌],10
1342965465,108547809,1709115671556,虎扑JR0719993002,13小时前,辽宁,无敌,10
1342953510,34522238,1709109873836,雪碧芥茉,15小时前,广东,你给我的安全感 不及他的万分之一,10
1342292125,108542101,1709090306879,虎扑JR0651516657,20小时前,河南,[微笑],10
1341705871,108536951,1709046131951,虎扑JR0093768678,02-27,陕西,我老公,10
1341898632,108537008,1709045892775,虎扑JR0166815002,02-27,黑龙江,这不是女仆的吗？,0
1341586160,108534000,1709033371595,虎扑JR0114039924,02-27,江西,。,10
1341257235,108531827,1709023549427,虎扑JR0455271659,02-27,安徽,见了他，我觉得我的性取向有些问题了,10
1341121469,108503365,1709020010399,Em1ys,02-27,河南,沉稳老男人,8
1340794450,99289010,1709002522543,虎扑JR2060905780,02-27,安徽,你给我的安全感不如他的万分之一,10
1340530985,108525817,1708993792836,虎扑JR1560478460,02-27,辽宁,帅,10
1340260366,105248166,1708957870538,虎扑JR1150623139,02-26,福建,这是你自身的问题好吗？,10
1340237046,105248166,1708957843752,虎扑JR1150623139,02-26,福建,不要剧情杀！！！,10
1340272603,108337635,1708955349753,虎扑JR0450973756,02-26,湖北,岩石的分量让人安心。,10
1338415055,108507607,1708884989515,小崩帽,02-26,海南,我的安全感,10
1338341485,108142589,1708881650639,虎扑JR1665467750,02-26,安徽,神,10
1338432513,108500593,1708876955529,虎扑JR1056489779,02-26,山东,呜呜呜没抽中[大哭][大哭],10
1337806668,108500324,1708863320676,虎扑JR0020766723,02-25,内蒙古,岩石的重量令人安心,10
1337911980,108500324,1708863304003,虎扑JR0020766723,02-25,内蒙古,你是不是去取向那么点…,10
1337892033,108499169,1708859537378,虎扑JR0715314698,02-25,河北,帅,10
1337944288,108497992,1708857128970,虎扑JR1218801622,02-25,河南,你说的很好，但他没钱没关系，他有。宝库达达利鸭,10
1337655838,108497014,1708854097527,虎扑JR1764303609,02-25,湖南,岩石的重量令人安心,10
1337596071,96671695,1708850300105,虎扑JR0434955903,02-25,陕西,他是我抽过十几次金中唯一歪过的一次。,2
1336618876,106388444,1708824535226,虎扑JR1910001209,02-25,江苏,。,10
1336332430,108481150,1708793799330,虎扑JR0079407229,02-25,吉林,老婆！！！,10
1335850407,108470751,1708776203126,虎扑JR1958305470,02-24,浙江,满分,10
1335077921,108464313,1708762869791,虎扑JR0852301107,02-24,内蒙古,我喜欢钟离,10
1335105692,108412684,1708760515485,虎扑JR1317374554,02-24,湖北,衣服太丑,0
1334741184,108459496,1708758441541,虎扑JR1836590415,02-24,广西,璃月老登。,10
1334614532,108460604,1708755534140,潮信起wsw,02-24,浙江,帝君,10
1334637562,108458042,1708753213834,普通质量毛毛狗,02-24,黑龙江,爹地🥺,10
1334586114,108457042,1708750644841,虎扑JR0503730284,02-24,北京,老登开花,10
1334211710,108458118,1708747836733,虎扑JR1826968493,02-24,吉林,😊,10
1333670442,108452514,1708711928607,六喰家犬,02-24,陕西,贤君集合体,10
1333904730,108452306,1708711185885,虎扑JR0326282860,02-24,山西,钟离先生[抓狂][抓狂],10
1333566028,108417740,1708702746000,虎扑JR1011412341,02-23,,为他退游了,10
1333762930,106539002,1708698266614,虎扑JR1771332716,02-23,河北,爱死帝君,10
1333596523,108421443,1708696766812,虎扑JR0424898572,02-23,浙江,帝君大人,10
1333514343,108441471,1708685392752,宫水梓,02-23,浙江,挺有安全感的,10
1333155516,108439124,1708679263704,虎扑JR2000357717,02-23,陕西,完美,10
1332924555,108438371,1708676964770,虎扑JR1749100177,02-23,山西,谁能拒绝一个超有安全感的岩王帝君呢？,10
1332558907,107856499,1708673464054,洛止1219,02-23,河南,1,10
1332944664,108435560,1708671850529,虎扑JR0491726950,02-23,新疆,虽然知道很不尊重，但是我还是想说一下，哒～哒哒哒哒～哒～哒哒哒哒～哒～墩！,0
1332326313,100680449,1708670555256,虎扑JR1702826944,02-23,北京,把男的掰弯的存在,10
1331383647,108425615,1708621719821,虎扑JR1426089618,02-23,北京,没抽到，抱歉。,2
